id,description,value
7365,"yd2B07mC3h6UVqX",530.135319
7366,"PK0j6P42BxyvxlU",865.562660
7367,"oWrJ8MVSZ4BPXvd",832.616394
7368,"vbGqPHZmezj0KQb",65.713091
7369,"UJGKyt6INgbGfDC",88.797662
7370,"BIHAj2tS8oyEQqe",0.896520
7371,"eaVucJcwQNFE7kO",7.864273
7372,"Jtcoj5grmFAITES",6.769811
7373,"NCJyChuv8ltB3Qp",45.152056
7374,"MTbfiR4lYGBJhcE",0.596072
7375,"Nr6WIzqsnOqG3Zq",4.045136
7376,"jul7dXyxcLANb72",96.129317
7377,"el1bXSmkgl2P8hi",178.492411
7378,"3S5Py0mTas9iys4",636.372725
7379,"EC3jz5acGW7rxmI",1.760341
7380,"agJY735o9xZb7i2",66.240139
7381,"UjmJzHaQ4Hn45La",6.507044
7382,"oCZTprDkrsLbPxC",0.819523
7383,"xaoTJKmJxZXFiAT",4.984915
7384,"7HcxzU2qMUi8vZR",0.005067
7385,"okf2y3dMToEzDpn",3.647864
7386,"WUPubQCNZ6Ikj9t",26.122569
7387,"pWzP7QgkAfQdI57",0.191870
7388,"OxXqAP0OyHmMhaG",1.261860
7389,"qoM8VsD6W2CejW2",7.083077
7390,"wbrXkudCM36Coih",0.951778
7391,"zayZUfn3fafZnO9",3.392486
7392,"pOcom302svvh7D2",8.118727
7393,"DXnNfnggKkftZZq",456.685815
7394,"gsstnsCuGIp8K9L",134.112950
7395,"GsEWSpBhljzUevp",80.285211
7396,"7l0eRfAEVogJ78N",0.699638
7397,"G0G30YeRkgFnbuk",0.927758
7398,"qHALeGaNZ0tDK4z",921.593784
7399,"TzGiblQLjBSAS9P",525.663043
7400,"Q4m2IMYx7sdSes7",0.012737
7401,"7HkusOPb7DefNvg",0.833800
7402,"MpkFj1XkgGJaTC3",190.164414
7403,"DDejysuxffrZ1CH",433.247208
7404,"Eubf9Uc62IjX7MT",7.673639
7405,"BU62qfIhmZKax82",0.426795
7406,"7bXxNSowzzKtYFe",0.038582
7407,"v1F4nD9Lx9HC51L",18.748444
7408,"F2NIR9b4cCXHcpU",356.368414
7409,"RWKp5AZ8Y3rU3ra",2.279978
7410,"eyVYKQnRwZBIyZy",125.124683
7411,"AuijvovJrxonPPa",0.510465
7412,"IABdT6RyGqMGsGD",359.461785
7413,"oaSGE7qWkX7aO3b",1.101053
7414,"qrne5APC9QkWa2R",4.471409
7415,"s2HtEyvlc8g6EqE",0.273095
7416,"33vX4jEoyNRXbHA",560.303780
7417,"KNcgVnuEP4QLY7H",391.070745
7418,"auz5TcH9AyJaRMT",0.989597
7419,"5KiFOxwEtyvf8Qn",0.477849
7420,"uBscl00Ro71Z1HB",0.478641
7421,"dCBLhxtqsOFDqdI",0.180662
7422,"nRhlZpZUFpFlL9p",5.843377
7423,"lazJc7me6gumcL8",0.567011
7424,"rXEPn76hTJgq04R",0.867786
7425,"mLYU1HVLpRLdsOC",28.657591
7426,"TsFLeyOfoYOZ6j6",0.284916
7427,"DNxon4WKxaD5yPW",772.084664
7428,"l954bmApJ0Posmc",383.523533
7429,"eyJIwXQw1pAQekI",0.063263
7430,"aZ8ZXOmhQ5fGJOa",54.968651
7431,"UYKp1EgcItnccFM",0.169476
7432,"IH6cPlue4ZwDXFR",0.807998
7433,"PRq7ko5GpNoU9bw",0.103551
7434,"2J5Meoz9TlinVH6",93.334932
7435,"K920jMAtBykwMta",925.948017
7436,"1adaGznJYxNoxef",0.194629
7437,"PYE4SN7gPGVxg1x",6.085510
7438,"xkDGAeTQbsZt7bk",84.877212
7439,"gMKN8BSYEcaFKRS",0.407275
7440,"7H6mYCq0jkQYi5E",96.226200
7441,"XJCH7HpLjJLuqzh",0.808357
7442,"Czn3AYHWZEatq0g",222.931581
7443,"X0jCnaslqya0gvv",3.317055
7444,"IjRqgIljMLJIo1H",0.712391
7445,"KLzHfsLPXaKObyF",653.929342
7446,"jejGkcVS94rtTkc",571.241549
7447,"3knOoRTkvdH05gD",250.886804
7448,"dv6NXHK4b9rPRV3",138.642931
7449,"o7d7u9wxxCcHvKD",7.331875
7450,"PTDmfEfXEx8D57j",68.634898
7451,"QqRFYSTCFcx9Y5D",85.068252
7452,"SagEuONK5bVpbFE",0.131224
7453,"XbgkaWpq4Zp8617",6.157655
7454,"uDURLKf0Ubh4iJm",481.278160
7455,"8zscYoVRmGcwjoI",7.231278
7456,"AzzX38ViWOdeAxd",9.614141
7457,"tQRsjPwZvxzmklQ",4.773093
7458,"w5VeZ5IuX6EfjIu",81.339442
7459,"SZbJkxBz0r3uL5W",42.213632
7460,"KjOBIfw3C4R7IpV",0.509754
7461,"VZrVWvzUd42HaL6",0.512169
7462,"yf8lpklYrY6zIFN",0.062039
7463,"tg3DaSmAOIS2fh7",71.407553
7464,"DDnQysVkeuYLZN6",0.509776
7465,"4AZk9jQIthtVrdB",3.482449
7466,"xS2ulqZvoaJ5Y3C",422.768790
7467,"DFGqgMeMy4v31Az",773.938980
7468,"TzC1yd04HUQaU5B",0.322301
7469,"tcZ5amYDJGAzDqA",85.703242
7470,"7weaelfZyfnvUaM",53.888996
7471,"7YsEElk6ru0CloJ",8.683161
7472,"jEcfNoaDrQ2HVYZ",0.018428
7473,"1W4i0MMSbSwZWYQ",7.172494
7474,"ba4pwbpyucb9us6",57.588521
7475,"1dw110zL61pPhiw",896.429756
7476,"F0YyicIXPutAQTa",0.575050
7477,"xkGAjYVHkJCvwZ3",0.749104
7478,"SBx9WObsMdpX5kD",2.004549
7479,"GelYvdhKBmItDz1",5.883398
7480,"5zKibkC08QVBX4m",0.403795
7481,"6n1ceKMZMOYqyLS",612.832462
7482,"VmxE1ab8sB6ecri",8.430969
7483,"aeEVTcfRkBYCGHM",3.103234
7484,"MDufy2EMZN9P2ub",9.237271
7485,"jxfW39ZQ9nSdc2Z",0.737271
7486,"ba1tCXeU89c2t9f",211.800660
7487,"mbF3cDydodY45YZ",0.321417
7488,"VCRUcG4DU0j9pKE",0.079096
7489,"gyKh4BVhzS8uRhE",0.627078
7490,"yjNzhWe7JJ5uOdw",872.683212
7491,"dXZIzV8g2AQUsCs",0.126779
7492,"BVBYD8Il97LUrX5",7.825449
7493,"lpHo37cuI0lTtPY",6.380392
7494,"kOqKENdRZVNhXeP",32.595733
7495,"nXfTnV6z0ktzHRj",0.666407
7496,"k2HVkJZ4LCOTgC1",0.477927
7497,"OpO4idPQ4SUOTjk",691.317627
7498,"ug12YjM1W6JuJ1G",0.879931
7499,"anLn0F3CueHa38s",201.577259
7500,"HE7Sywlwj7tYBhH",7.406282
7501,"nddVHVwkNh2kAvX",0.611140
7502,"OVzQPn0nHtBYlX7",93.442633
7503,"AS2sK8RoKMQS3FE",176.483283
7504,"DEqY0Z40u8YG0xW",0.923278
7505,"OkSSUsl9bPIFfUQ",490.342041
7506,"2vjCtP7SLvzwPUN",452.853761
7507,"HLFUEbIFvX4OKvu",6.854072
7508,"pZ3hjUr28SmphI5",9.029097
7509,"SWeUiSZibwHHiNe",97.044834
7510,"39wu5djiunP5AFt",4.736723
7511,"I2zipErCuVn3aWC",56.587923
7512,"gLUnwL05o9svPJ2",2.844697
7513,"Mrhy1VhhOMYRfIK",785.262953
7514,"fvPM6ZouGqn0uYZ",40.375019
7515,"PtrrpFJ4rPucAnA",25.087162
7516,"DtGhox2L0bpnCrG",251.076928
7517,"5cIJXVGZpsnrykq",0.061685
7518,"RBFtwuH5037iY3L",8.875768
7519,"hhkQIi5kjkhTp4e",31.983052
7520,"mqGNnjyLZV4Hew3",82.903998
7521,"QacXLPVEZShFyVM",92.033446
7522,"ReVjPAGZN4fDniu",0.612545
7523,"ZImRg17XHVhpFHs",0.086468
7524,"oOfCRa7ozjMUsWF",8.009571
7525,"m75hmqu5IcVmlMC",0.441212
7526,"eZ8rj2zRTQpUdl4",0.360725
7527,"65jNNFNTdXMOkPl",4.659413
7528,"SIBbhcFSjcFfdR3",0.276765
7529,"Ldcoe1wdyO49Eo4",7.121950
7530,"DNviW9YkmWCv7hT",0.722449
7531,"4UHqRJU39ntfa2L",0.387034
7532,"VGTImwGi6BkrAHl",72.485591
7533,"cxGtiQQjL9Tx46X",0.251226
7534,"QpKAd1wsO6RdB0x",5.618169
7535,"9LRVZy8KY7m1mGc",0.467104
7536,"dahphP3w0ZZFrpM",0.301437
7537,"2JpL0RPGmu7njxx",609.517734
7538,"ijqBwMBSRqTKs0a",45.245253
7539,"klje2wEo2l5cDzC",0.633876
7540,"ImLgK5BgfO0kX91",68.250595
7541,"TpEwKuoKGhwARyY",30.593721
7542,"vPCcrjPJx7VvQdR",5.245138
7543,"HVERcja1G7eWtdU",23.255010
7544,"owc3Otm9aHbnBLt",79.214286
7545,"MYKkSQ75GX2z47f",0.772571
7546,"w29kIuG5yoX1IMl",0.972703
7547,"qruh3Uh2QJs7kPm",7.380663
7548,"9XXMEORLcoZI7fb",2.804184
7549,"olJZeiWhcVSC5EO",8.375878
7550,"P2LKKYSAEbr44Sw",280.588749
7551,"HbFWiavcfPWnSCB",5.573948
7552,"gL3jhg1XDa64JuY",7.709905
7553,"96UT1aaLr2DdCae",46.597499
7554,"8vLEfDIJ5gQNRft",964.500930
7555,"VeMEbUIwtEu96Fi",0.225568
7556,"yFvCCxbjvCUHS4x",0.884871
7557,"IIu4M6h6ezRdBQw",0.891007
7558,"sgTCj2eMWLqdXEY",5.184798
7559,"M9HcQmgWDFhba0q",57.515902
7560,"07Vf5NWuYgTxDZY",0.616564
7561,"i3uORZUkjw5Sirm",32.769057
7562,"4AnPaQgIwCZqL6x",56.322835
7563,"Z9kOc4sMc8dHwJw",8.024596
7564,"6NBlfB9sKu8bf5h",0.369562
7565,"X9WN2dt6sTMaEps",0.717945
7566,"EJhPSyr9BYIPMuY",0.931896
7567,"jtNAgdti7H34ELP",3.795544
7568,"sGRlTEBBMtJnkJb",991.197981
7569,"dyqpYTqQDiHE6QQ",0.066204
7570,"5eJM46FksUt5ggU",316.067699
7571,"fM4HRRpyVs2naUK",82.829977
7572,"ix42CKgZQWeYIdC",9.863583
7573,"2PStlG0OdR59dcl",1.823950
7574,"Ww3qyMxtCCkQ4HF",4.075328
7575,"WJfCbLhLODBHsQe",48.409710
7576,"c1JomFYX0KSBEZr",0.341043
7577,"1R3049nkHOpsktr",0.471893
7578,"aczoLiWG3zIKShl",0.743442
7579,"1lxlCmHxmQ2VJsU",0.805165
7580,"2C4qyHHMQ8avbSA",1.718509
7581,"ahYc7LSBTY9JdfT",0.600577
7582,"cHQvB5sy9taAwhE",44.750858
7583,"0nJKEUaQ8gGEfes",0.364171
7584,"faxiAiIvz8PttiO",0.738638
7585,"IJZyzIs5E0mR5Gf",0.999571
7586,"Murc9pDXS2JhrQz",9.070533
7587,"Erzpwvkw8byiDMp",4.485457
7588,"X7o2LGb7HT6FiEW",5.497380
7589,"GVL9G8E85SMcy5C",19.314451
7590,"W0moxZZdIkWw6Xv",0.243256
7591,"W54yJqcTLTHEYOU",54.641082
7592,"GIFhoHJyYGtjLVQ",0.448532
7593,"JyKmMtAWjZDBn4A",563.503459
7594,"a7STGzsYx2Z8x2p",2.192194
7595,"0NT1wUXk0jhRBR0",0.314986
7596,"72RfdtQA985rn3o",35.226151
7597,"GvaFtCSwrbIc5vM",492.469508
7598,"nlEiNTrCtB1Mj1n",2.001746
7599,"dTw0h49VSaPcdnF",36.188646
7600,"taWaSnBrkiGsrvG",499.818796
7601,"RxsNPrd1EB31GuW",98.388279
7602,"wfjGkAoLpYlWXu6",742.037889
7603,"1qIHXCGpBM1jrwt",4.821116
7604,"NACvRxZv55GlgEE",820.249208
7605,"T8TXus98xZp7m20",0.542047
7606,"iGWBsxqXh72M5VG",1.023390
7607,"fmVRwuCAv7s6SQm",7.684434
7608,"dzVBE8bVA9FFLED",282.134275
7609,"ajLz7kGdsiU3xKy",5.437519
7610,"9wmPX77bghlwu1B",70.849534
7611,"gsoyfZGVnT2MsPX",9.088754
7612,"6B37gSJvQzfHQQL",2.386333
7613,"UcJ3T2DlnKFBdSr",7.322365
7614,"bROv3oHPqm7hqjJ",3.538321
7615,"tyP2FxgdGeUWrRu",587.073689
7616,"hhhXC3aVk9IeFEz",6.846148
7617,"ISWe6oA28sN7RjI",27.588500
7618,"pirR46OLSlAZGaw",0.492064
7619,"GsQri23UkVWJtyZ",36.289462
7620,"FwvQiSuuVxQi9Fj",514.307366
7621,"PAtH2wAtfdhkUvp",0.292113
7622,"0AMxb5D4ysvjBn4",0.972207
7623,"bEYqLhrVUkad9uo",85.597112
7624,"2KDdZP6LWUUTSGY",5.531443
7625,"wXiknoBWxqNX57c",0.645476
7626,"vJhb6HMKZsrWHeL",0.082678
7627,"btnqr2hBzzrAcWV",0.828819
7628,"kQWQNTD5bfddCOb",50.379028
7629,"wVqrZLSjGLVxdag",5.261443
7630,"gSEUhOLSNTRZ5bu",0.913659
7631,"WdiV0HyO56Rm4I0",0.286321
7632,"2Vow4G9C3uxIB3Q",3.665593
7633,"RoiCL9P9MmNSP2g",190.419052
7634,"iHAw4sPr4dbIjov",93.335608
7635,"6SWU5wL6Qyihlu4",55.352854
7636,"1vm9xlq50jHDW9w",1.932886
7637,"P3HKbUc8XS4YNoR",774.111582
7638,"MaGVvxYQs3lg6ya",4.601474
7639,"7m6Rb1IfT4UKnbl",0.616120
7640,"whPpoybxsHEiDcN",412.649361
7641,"gLCWdmyZjy2wHl7",0.434304
7642,"eLRQW4OeBjOvGd7",9.512377
7643,"iCagzwugDvBT2sj",0.691286
7644,"dzhopIdnNg7h2Fe",15.083713
7645,"jT9uaxCik2bzn3D",0.973884
7646,"HWPjTFCkTKvtYxY",642.168521
7647,"40NnEUkdbqpQXYu",50.821650
7648,"8lOYp07HKEeGG4W",3.688531
7649,"HJjNFhwweTRAZwx",7.067446
7650,"OZhnnrss3K9Pryo",0.967129
7651,"ASUAwE0wzvJVBHD",9.970939
7652,"qFj2czVA0adBm6T",7.452106
7653,"lpynnblLf0BayYH",2.505070
7654,"APcbex7FgN6KcyE",0.373231
7655,"XEiW8BN0A2ow6G4",0.406237
7656,"m068HEc7NtiSbh1",0.728605
7657,"q3uEjQ2OCxsKAak",43.215595
7658,"AtCBcysHrLG35hs",7.565247
7659,"ItBQkUDnwLASpGz",339.732063
7660,"PKHqWvYl9mzUWY9",4.534895
7661,"8HxnTB30YJKe0Y9",8.927771
7662,"mj7fcKLQ3gg2IAe",0.825324
7663,"3FxZK7kc7f2G147",4.269653
7664,"ntJRdbVmZDSSM4Y",89.251273
7665,"bgQExwTgbW6avBD",0.178829
7666,"4JcFQ8QnhEKU9JD",0.419434
7667,"e76MRsepVGkGxQy",3.543684
7668,"Qjx3ngPFjegxan8",853.869204
7669,"B9Zuw1vbtlCR4eQ",0.807825
7670,"ikm8xcBuH4To6Uh",7.197899
7671,"wAwHGgtMiMMbrFB",0.656437
7672,"HJGkSXsDKwLqoIQ",6.465452
7673,"qY2fofUSYMwl4zj",767.383896
7674,"PuPdLh377vARV3S",189.823296
7675,"kwkKfUZ5MZnWnxB",7.470895
7676,"GDaWQZjPMM9f9el",66.315625
7677,"rLQFRk3xs3IPqgV",80.279186
7678,"FLNsdG2qh383lIh",0.773894
7679,"Zx91982WjD5DJru",0.923069
7680,"BZ5m0NaRAtxStEV",17.983382
7681,"52quaCHEoeRRKxn",857.880167
7682,"lEQX8HXzWTYSMNf",17.491911
7683,"nvqlhbhaeUPkSE1",381.424911
7684,"6NjuZVnS7K6AQiP",9.011711
7685,"wOXrillozJZjNbA",7.605995
7686,"RCnfiTVprnuguzI",29.747989
7687,"tnW2FBNYk6tHCDd",0.168313
7688,"zqA2ABYM6JQxFpU",3.541529
7689,"HotdylIsg1ICpFx",4.288363
7690,"UvAWZeCL8c9884I",285.116463
7691,"TrWeK9Z6yZh6uxq",7.334177
7692,"KoAHbePrh5eypEs",5.324375
7693,"798EAPzDRilHsF5",480.199902
7694,"kfWKRGZuJWrh3ZR",0.811982
7695,"EU28J9rcj4rgwOh",0.881202
7696,"dcseI5rgH54iY00",0.091702
7697,"DKDW67G0DiydxVh",143.962688
7698,"XUNHAMgQ4V38C1U",5.493118
7699,"XwoHIqWoBZJzJku",0.073030
7700,"hAA84KiWeC2lMs5",52.586221
7701,"CU93xcgf1oepIBZ",0.219765
7702,"j3CLsvt6CdIn4mP",249.563360
7703,"bZpty898AldL2K2",951.648064
7704,"E93J2zOmt1NjlS8",23.034231
7705,"K8v2zo4uYN8KPDH",0.568111
7706,"oE9tp0PFirQolr4",6.465495
7707,"q8CIsrlLBHhXa8G",0.647497
7708,"GostHMxccMLJ02m",0.860136
7709,"Gl3pWTZKOdhzXty",5.971175
7710,"bgwOgRhhs49cc60",0.121668
7711,"XSwyeq839hJiAZF",97.447611
7712,"V8AALWfKRROBKLz",9.465702
7713,"2YRex0z8L5huWAP",998.502399
7714,"6vaFBv4lQubAYEj",0.244442
7715,"v5FHeQDT5WSNudH",0.317517
7716,"VVKBAqr9REDuMKh",0.611551
7717,"f8j5x22lnWozg5U",939.047170
7718,"Gvox9HpYgEdZpjy",39.325609
7719,"MbNs03oyPOiKlig",0.357826
7720,"6j9i51Zuql65wXG",0.681967
7721,"ZPJXZbHXaerwSsM",553.777037
7722,"oUxZIQjgxoLAKvM",0.786167
7723,"BZW3dHLdNpZRukw",503.566873
7724,"OZ06X6KD89BDt2R",1.029126
7725,"keJSu8WtJlCJAvi",8.841573
7726,"BlLe85NEx6xey9r",419.929974
7727,"rYhkgaC8rA9akFj",0.787380
7728,"7F5LkhtA1s3HWv6",4.915342
7729,"VsIaxC9xmpzp9Bf",690.312365
7730,"bGkLF82hbccdKYT",0.776116
7731,"1zFrUuooBZX6wsd",951.768572
7732,"op26MZ3FwCJGH2P",40.518418
7733,"TIG1SQL8cdkmNUk",48.299478
7734,"p1rfrpusWhlJxUD",30.806117
7735,"LDQ4VKdvjaSwVNp",0.796682
7736,"YW2G2hCKehX0Pvw",7.376054
7737,"5aJOx3aqJSPuuLB",1.372955
7738,"2KkRJwmzLUEiJ5S",0.519060
7739,"wFe4JUJpWuiFLbC",510.272780
7740,"20u00igBK9S1sLq",0.501047
7741,"nGipvxASYtMY4tM",25.085692
7742,"LVrNRvLLGUfMjhh",24.857241
7743,"zkK67Co16vW44DS",52.172782
7744,"7HXYMF9zuVJzbfH",2.141383
7745,"JzSwXISzAkU07LC",4.382504
7746,"dMgDpaniRA59sCx",334.963182
7747,"iPdr52P3tDLrNLd",7.595782
7748,"ESgMsD9MOoRz1BK",65.027442
7749,"YnPhgwYJXQjxF3F",45.306722
7750,"uv87L43JvnG4Nx4",8.684493
7751,"HRm0ZXxC1cLc5ez",0.391006
7752,"9tp9wT6CfAqutQG",6.827693
7753,"iA2mWsdvvcsJdzw",0.251846
7754,"xw8Hif6X9bdXzwX",42.396906
7755,"2yoeaBP6D2rm4lg",52.929328
7756,"DBgToUnmmAfcLhM",63.186946
7757,"6qeDd6rLi6mJ5Jg",0.415391
7758,"gm9eNxlfcECap5Z",0.367943
7759,"jrny5UpjBsrjn81",24.032999
7760,"ZaIkD6oLeEAXNAK",0.013322
7761,"nPHvO3rWaXUVL9Z",31.761781
7762,"VSWcC2WSDP1AKcD",5.487823
7763,"WyisOcfZSQFwxhH",2.948539
7764,"QvatOTDueQ4zNY4",0.363751
7765,"c5bkplR1tStBOIX",4.438378
7766,"XgA0OqyM8Szr0fX",0.726478
7767,"j9PWlRnpTu1rcaW",28.866593
7768,"6Y1cwqXEDuAqRRY",7.629941
7769,"4Xpcwtmnepgdinx",659.901083
7770,"3IRfcFcf09WvdIj",1.485715
7771,"Tv5ds9OxRqqUQo0",28.604190
7772,"EqXaGX23u6wlLew",0.046184
7773,"SpSvFhj2OP89LDq",10.327255
7774,"Qbb7ZzfowV2D2zh",797.461466
7775,"7jycKDNqYxXKoKD",28.463610
7776,"sIsFbdgsjNehhe8",0.912186
7777,"9kN1ABxkqrZvOxG",0.206802
7778,"nCK5LEQJdXCuNEk",38.808054
7779,"aTKdMxhkvnmXz7Y",907.622126
7780,"yCuu1zoKbczMe3n",0.475976
7781,"eNW1AfZhEhmCOml",0.394637
7782,"K4imXgkLbGuJYiL",13.366746
7783,"W7OCSvLzi751As2",1.740735
7784,"SGCGNS2DiqSNQWf",16.077055
7785,"lIrWSnj6bIEA46X",0.552736
7786,"hQvjQYYDfiFAF1d",0.763383
7787,"Y41ilDn8r0jg0Mt",208.346544
7788,"4K3FTHeXoaC6lpP",7.612543
7789,"eF63pw9whrlja0B",0.623256
7790,"aWG1nkigBHYNERQ",22.084598
7791,"5AngKRJwuj0EgL3",542.649069
7792,"v92jLTiXZgST6SB",86.360515
7793,"1Xoy3xnSmNUgEWH",15.139982
7794,"trzhEBfGJGUfUrh",0.754507
7795,"C90b7EwxYt2D59d",86.385498
7796,"1KtaxLwvGZyKfou",4.980416
7797,"w1AJq3F5EHcQZCp",9.132978
7798,"4CPSToEPvR5VRKv",60.215966
7799,"z08ED2jpJdvFxim",48.602954
7800,"hzibWzUmAr3fKnD",7.638545
7801,"K6fVwr7Y0puuKxc",26.218808
7802,"k2Ul409WQmae9OQ",766.435088
7803,"m7r9rANyV2G4L1j",8.930282
7804,"rwpWkjZslR5LOxa",515.127090
7805,"MZoFsKYDDQchAVG",95.734771
7806,"oLUxaBEV3DgpeX4",68.261523
7807,"kZ3NGHptnDSRofT",9.569433
7808,"aXvCSYW3G7C71zp",792.798044
7809,"CwXjq6eYJQcqSTd",0.071815
7810,"4ezuU6FrH2P4rML",4.466446
7811,"okOP89tSeC2sXd3",0.696029
7812,"ozGwuKEhIswCJfS",462.170945
7813,"BYnfE9XpM3lWyk2",59.167859
7814,"irRJrhCiMZKQweA",7.091059
7815,"vF1qXXcGLgugbB7",8.437767
7816,"5YYUHx7aOitsHr9",0.694464
7817,"9uHHQ0nkWPh8TDw",48.841221
7818,"yVAvBJC4lq0pPHY",12.156839
7819,"hpFU9vQMHwLF8lX",2.671360
7820,"Ldb88afG7YH55kC",9.668301
7821,"zrbaVtNfb6aUkDL",1.482222
7822,"1JxWGnUYVwjsgXv",47.315598
7823,"BjS2dWuy0ODuByk",16.887162
7824,"E9KNBRpWeiLilJZ",64.460552
7825,"qTuRj9vlk0nF9DM",0.767404
7826,"CSLoTurMnTQfHzf",0.691906
7827,"Jfg9RxboQiwZboZ",90.602405
7828,"OYZGkxh3MbMQ0Xm",0.513775
7829,"6cTnng0nmq1gN0C",28.865693
7830,"u521W6PEhp6zEVq",0.231647
7831,"uL6JMRGAtYiL16v",3.516597
7832,"iaPj8Im1PUCID0Y",5.811652
7833,"t9A2Vtjk5R9xRCR",30.106996
7834,"WUfgYlrIX1ub8uP",689.742454
7835,"IUoO1HzvZUgRZpW",0.157126
7836,"q073PsEUdCeGd88",0.665485
7837,"XMkwzAkhyZ04dkl",0.010644
7838,"oxcJYp3QITW4Mbt",44.996992
7839,"8VwIexL2rdGVWiP",0.195705
7840,"WhYH4mZ5SK2GUL5",598.048368
7841,"xy0G96QfgkJgRqQ",0.518917
7842,"NOGOaUu9UXpEUCu",0.503631
7843,"hatjWaDNxfvKwCu",1.166638
7844,"sGZdTt35RWOck0o",28.780128
7845,"ssp056h9Ig1hkw3",86.672983
7846,"jYqN8gRlEHkZJts",49.884141
7847,"4R0K4B4kzPykP3X",5.101849
7848,"UrIPQhmSII17gLO",9.261147
7849,"89YFOUXvjGwsm3h",2.656169
7850,"Kl8erIbSI25DVMj",9.988887
7851,"7YjZHQ2LL9URbIH",0.756557
7852,"8r0rsWdJbo4wRkH",793.201136
7853,"XD1AziUZ68sh3Ip",0.487080
7854,"hhBHxeWOlRb6XTH",81.003139
7855,"lIyZkWjNsTvoLU1",0.420262
7856,"ocxKF8TVZPadueH",0.152787
7857,"RnmenKBpBut53NQ",275.827493
7858,"08hadVbz5DAq0gW",0.316075
7859,"zmqb9Sa6cfWtjET",0.230656
7860,"gyT8ygTjbHSIBy0",0.668133
7861,"R2GYiPyEBNLg8Da",19.857275
7862,"QxyHjwuiDs8AXh6",439.149144
7863,"sZEdMIWlEiU7dKH",381.796393
7864,"7xmc4kx6ZKtbHOw",107.834614
7865,"gBAo4767YedXhpe",97.917623
7866,"bd6Ibg06R6KFoaK",7.042240
7867,"HwKdO0ohiFtaCmu",3.672498
7868,"L48dV4arwDM8Bkp",8.166236
7869,"pW7gIvW5PNxrcji",25.755789
7870,"0oUEO0gLDnbhFYq",78.937090
7871,"3XTQHCxyQsLNmtL",601.851478
7872,"DVxdHVMKAywT5v5",0.120859
7873,"lTkiEfERCFIDyGo",86.905977
7874,"M2QkidB8PeMKQL3",96.029942
7875,"FpRTROYYDnFyuyj",7.135143
7876,"SSEmY6BPYJ97uAP",541.312512
7877,"WWPH7IE9Vo3Gew5",79.310874
7878,"vIn3hLQAnMjctks",0.216358
7879,"i7addoT6EOH8BIe",1.895043
7880,"akUYILUMe1DOE96",3.869903
7881,"HE9MvJw2LsHQIyb",5.738321
7882,"khgBXYyS0DlGHQQ",506.616317
7883,"g64UG5kpptwSkGp",156.369049
7884,"2nFYVwAWDbYKYH2",80.539249
7885,"6tB7VHzapTyXclY",3.605436
7886,"rO4gldyYq0qN8pv",7.457807
7887,"vcFvdlacHx8lCgy",7.853743
7888,"YyFuJ9Bfkyq4DlC",66.649602
7889,"5ulxUbQDUcpPcr1",4.834478
7890,"fLcy80ZKC3zsV7G",93.433995
7891,"qEOH19U0fu4P6ht",580.557635
7892,"hdrCO4Jzs0pzbYn",0.111948
7893,"7Wdjp4wW1hL3Jct",0.410345
7894,"rubh3S3ClbfI9Fy",753.640409
7895,"n4zs9Mn8A561kMR",97.515936
7896,"oxNjYBKKbWcxZqW",39.801101
7897,"D6tLHmN22dJ9CLr",512.482676
7898,"CKubRXbQ8ha072h",712.643566
7899,"9DZkk1XfnwQExrd",0.698836
7900,"9zHwJU69aCZYaDn",9.228875
7901,"dADHhYl3aEhu763",85.265987
7902,"OXtoYOTb2jD3Iol",17.620150
7903,"A7M8iu6K2AcAaD1",0.879165
7904,"60BILxLZnglBFjH",752.748795
7905,"Coi70eh74vp7ZuX",4.965724
7906,"AecxVweaI4QaIhe",0.271112
7907,"CoE4aKlHA2pEznO",3.785163
7908,"7AhZdqWbTFJx8dX",0.905714
7909,"kIIFAcWjgV18xdZ",4.972106
7910,"VLVhKsLX5FElxKc",6.473792
7911,"wIBEFl33jMo4cga",0.732414
7912,"KMOblFKHTrbvqeJ",0.559384
7913,"4kzZuy3tPNCRCEd",816.447952
7914,"z16OrHiYdAgia7E",3.438917
7915,"eTerywBLrLLQi5X",0.342851
7916,"nzunENFBdLmXwAh",0.116553
7917,"4rybMCZgoTHzSbt",513.450476
7918,"34tlnI2ohoySRJY",88.822092
7919,"s13NCd1wlU3lKqn",0.551462
7920,"3wRxG1y9E8oRGWU",6.660101
7921,"onsPScPghh27Jjw",0.722172
7922,"yhPqs7hnuZh3DWy",0.817700
7923,"OVxCgnRzGOmGly7",4.960407
7924,"98kZR6bd3tk93jG",0.538795
7925,"e8uv070l23bhvo8",29.297036
7926,"DdkexazRT4k0o4b",0.199058
7927,"Eram4rPN0m15ffc",0.867140
7928,"TZwXbtnLRjC1rDr",79.095401
7929,"HYKeWCPyhkEoeWk",39.788144
7930,"eZuMlQ7aq2BN1zw",67.840568
7931,"6K14BIaSDTPUiMS",0.513886
7932,"3mLO46WbuhLRZeb",0.455542
7933,"Oiehc3C6DL6Ns2p",5.270079
7934,"FCiM5LS5u5PFkIp",46.736533
7935,"cIkpiOK550xawkF",240.203188
7936,"XMKRmqZFmdDczWq",3.098247
7937,"bGGgvLTHDiBGlPZ",0.906950
7938,"mBUcvHUsmik26ft",0.768167
7939,"XMgo9uxbmONYfPy",49.285757
7940,"TySRB6YIBZapWhf",89.195728
