id,description,value
7877,"SAGiG5f7JDsYf4G",173.094503
7878,"fyeRMDwOg80RX7r",632.512098
7878,"Qkb3FT3WEYMiUlY",54.118696
7879,"tf2JRq5jeoDsFp7",2.604956
7879,"RMfVfIIKp3acjBM",0.067418
7880,"sZpG7SpDO9BBxEx",327.124800
7880,"NbcEHpJkUemiFHo",100.321256
7881,"kVQyi1Lu8CTdLSb",21.901587
7881,"XhFHHMQYpGxS8KD",5.712228
7882,"reAwmnZTEJlGEvm",0.217915
7882,"Qunpa6wzK0RWyH1",0.617931
7883,"K0T4ORENm4Zvowm",768.403952
7883,"0LQbzsVjLkgngE7",0.856882
7884,"K51xgvcnTvvLewW",7.091107
7884,"e6Ifqrv8KM1cLBX",90.466129
7885,"eIIpdhH2htHnn90",3.997483
7885,"dxRHq5Uje9CTERF",739.703351
7886,"1WK52poOQBokxhq",19.670752
7886,"4HONdcwVvvkGW8A",3.935793
7887,"rDthh5x9AwgyrjA",5.966651
7887,"Mt3Gg6RrRp8wEBc",2.311170
7888,"o6KawT3k4hKu8er",0.634622
7888,"KCZwKJtAo2bLNtq",8.405023
7889,"ctYjjVt4VOYHIdw",6.090284
7889,"q8DmOud60hCNFiz",0.755405
7890,"pRawZjXbmawF5Sr",6.245577
7890,"VpgImuPjFMNXh82",0.837256
7891,"q3fA3wRrxNuyT3f",91.247279
7891,"WLnHYOAKJ6u5gac",84.608096
7892,"pZqQMFHp8HFi8ts",193.370642
7892,"0HeiOSBkPgUfytU",1.860765
7893,"dDChguMUEhKniuk",169.292553
7893,"qHReGPwWRU9iDoN",188.304207
7894,"rpR7gBObNuQ2Plo",0.446338
7894,"cBxYEGVvb6sBxHe",43.273073
7895,"0y1QMoZgvAn0Irm",938.103791
7895,"YsVmF3s5r9fHTT4",0.699783
7896,"i3z2FITmn1fBDu8",0.725235
7896,"qjWOhbcX4w8Wtf4",348.162696
7897,"tzCcMAxRVIQt3Qd",0.503458
7897,"0q4eeiMYa4F71GZ",5.428831
7898,"ajDCte1HDC8qCFv",1.259052
7898,"9Q9Q8t0px1NwErb",0.474431
7899,"tqWw7oTY9K0keBW",5.042681
7899,"eDqiiWWT4aeouA6",450.953312
7900,"5C0XIZxIKi1RNOp",19.598127
7900,"eYjUs0d70dkCjnY",0.623526
7901,"qmh0nH39DAxHYze",4.451765
7901,"ZxZlDKX1RM68s44",811.013255
7902,"eWOKEcd2J3JD1bx",3.145568
7902,"rKcaCBJAm5mKxqC",497.570794
7903,"5vs10MtfeN0buYc",358.956524
7903,"7n9gkE7tnn4OGoj",3.246961
7904,"SpMgH4tB25Qfutd",0.896908
7904,"2VoaGpjHkjPPCic",3.987177
7905,"FUVYTYwFHVJUeCz",45.772987
7905,"SUsZggIlg5VbOVm",254.563651
7906,"2EBMVBCO3UrpdL1",56.627804
7906,"wXYnRs7X8kyG3BZ",3.614821
7907,"9iIBSycOvpdwExH",2.528278
7907,"Q5b0KKezF4341hy",0.027817
7908,"eBnwPY2c6WzGMco",0.104867
7908,"QI4pPIPaaNtErtV",355.143014
7909,"KKSuohzWbkJzcEA",40.979517
7909,"c20T48psyh7K9bl",661.033881
7910,"ea83dkgw8DRoU3E",55.957879
7910,"34ypsM0GLEm2sJR",953.067863
7911,"XriJ8iuhxvCZ5ao",6.253228
7911,"Q92bHF2QRcdELbQ",27.989764
7912,"ZDdgIlHS9u79iYG",342.596687
7912,"IrJTTMRmKzMSbg3",267.360333
7913,"LVrinx5YLXXBKz7",0.715840
7913,"SNsVhkb9KTo4a5D",0.924812
7914,"MGrkg8kcgaiPP6J",732.886031
7914,"oOJbbnN4E4LczCA",0.488246
7915,"IK60CPP2OSeGtTm",228.593575
7915,"h54sQlmJvD639sb",0.310639
7916,"HiSfWCa8zn5YZpR",42.732781
7916,"lTe2narXJqty3cN",3.818048
7917,"bwiI1mUmrcY8joT",47.242824
7917,"mIYxEAVWSIZCNYO",17.712917
7918,"sChwA18PpEgK5qJ",4.338218
7918,"68i2klhQBNQ5V24",79.912435
7919,"vyOdRnjpISzVU1z",592.065096
7919,"sSWLi7VS50e5Von",598.141155
7920,"U1ks8lG76CQMWcz",548.729932
7920,"X94VNwRlVU6DK6y",7.983598
7921,"H7ttZ0Vjnu3JdNl",0.961316
7921,"ZsttHgJpD1XE59Y",696.736215
7922,"FmuPXRdDjQEhi6L",3.791095
7922,"FPbHyFUvvr26Jq5",1.102704
7923,"2C8ETFqQYo6olgg",0.196816
7923,"gGSvdQE4gzfB93N",0.640588
7924,"b9MYvXUffn2TatV",511.156279
7924,"FgCKivGKhqVFYrz",713.283598
7925,"3gAQVOUdEXMXhdF",173.933470
7925,"t2J3XJK7YBrmOxW",265.383392
7926,"qt54Wmk6sHDQAR2",79.829959
7926,"usDmOgyJHvFdtSO",0.899556
7927,"LsZcr40jurahUnS",0.307162
7927,"wmHbr26aQ665e2V",0.725411
7928,"Bhacv0KFwyzhdoy",5.356685
7928,"4U146bwCIC8igdX",0.564772
7929,"IkbrvK1uFtgk4fC",0.124206
7929,"a6r3gNTPoZKcHqM",0.772001
7930,"uoNtd1OYhMZryRV",1.486929
7930,"a15lS3VCxxd8cpv",0.627912
7931,"G8x7yaj9XqVlG1Y",0.781431
7931,"5q8iCut85VgapxF",0.469330
7932,"isQxaf54mty8UTj",97.381297
7932,"FinEOXgrncSq8ZF",47.856816
7933,"21DF3F7mxhyMsvf",26.166560
7933,"awT6FK1kNlTJA8C",0.404145
7934,"3nO91XXhJoj7GnG",0.156489
7934,"8WEa5emSjzrfLWJ",4.398954
7935,"3ebF2Z97JbYvqif",0.716866
7935,"iy1uXEopUdSCUm5",452.705536
7936,"GKsSYmp9YGF7Pem",23.219105
7936,"23UVxRarCC6lieP",75.815364
7937,"U22idFK1OzlaDEZ",2.453446
7937,"TPPzbDdBZSvlN70",0.102520
7938,"GvVLXhrhIIieCY9",0.480845
7938,"CbPFoJsHFM8KhDr",699.817621
7939,"vNQTCx2U7Pe3T5p",0.405533
7939,"bj4tK3pMSMPQhr5",8.635118
7940,"lJTuMBs85tEbe9x",0.093508
7940,"pK9H499ZTLJx66O",16.042306
7941,"XZozpsldUkAmZ1K",0.344502
7941,"yyMYBgXCXjdDreH",0.946970
7942,"vlqb2oFyc5q9byn",505.081857
7942,"FK10kVbg6HCT2D8",0.950872
7943,"kGW2xV0GFpGfw4v",0.325844
7943,"gjahRYdvAEoZNIT",0.763821
7944,"5fl814fpZ7DycR1",3.085798
7944,"hsPHFKIygocLgO2",4.276949
7945,"GPxVaHJrx1JrjEn",3.295026
7945,"1XtHgmf8exWfr05",3.362549
7946,"DUCxVyktoB0vrog",9.335823
7946,"ipqxuII6IItl0xc",59.280122
7947,"2AY8uVcvgT2P3nE",31.627867
7947,"UgWQwxyK8XzIqlY",410.298346
7948,"gpIaU5LfZe709Tp",5.085539
7948,"UwFt2Tw7eUwhivL",83.579976
7949,"iFZEbB3MhJVv03L",44.987779
7949,"OCawOMSnDi5QmEI",140.120750
7950,"gjoSCCj4pktYYAw",0.767985
7950,"dvGYqU8TQIsKjXy",94.970811
7951,"dpGNDUH9m8s0SRY",4.407288
7951,"Wz6QPwKaT1QaSh1",85.861566
7952,"SCnbdWsnfLD7zmW",524.522370
7952,"4gqFyCugi1fbRfi",0.190392
7953,"sfi7VGFtvM4aLdB",0.031114
7953,"HucsvsTknw37JYP",87.863624
7954,"ztRjIWAzpg8ieDN",947.342154
7954,"HqPnoYprTsHv3yI",10.065934
7955,"eKXvtc5ZMFjNbZB",2.400222
7955,"3Qr3aZFbNMnInYO",2.398603
7956,"FBOADIv4G6Yynn2",68.304221
7956,"fNnNuA6TDRndufZ",86.374172
7957,"Jk1LhGwo2fPSRdc",0.810645
7957,"FMTpDd6Z5dUfNfg",771.226682
7958,"AmrTJ37NwieWUYb",99.455495
7958,"wUfu5q2kFWuXRs4",37.941087
7959,"XH6uI2irhTvkcmc",127.946753
7959,"R4TwyMirFCFSAAU",7.041564
7960,"c14btnoGHZlECG5",34.421307
7960,"7ENhOhovnuPSjMO",4.056796
7961,"7olfcF9VDopFWx0",21.020351
7961,"41wuDhUdbejlqJY",120.985512
7962,"S8yPwGMLw4Fdihb",839.007502
7962,"Ott700UlS4qUoa3",7.556071
7963,"lB7P4VP5xqJjLQU",42.291713
7963,"9FkIUAA58q0okuX",22.348726
7964,"qUz5rSgDEQHlOBj",49.171889
7964,"iMrGshcYkoImfgd",30.461760
7965,"d3pIIl9012Cv0o0",0.516152
7965,"hJcLvdzmChE9OTs",25.327850
7966,"ckmwYklZO5dsL4O",244.629176
7966,"HKSyv2FxjtGAQy8",71.285842
7967,"g5MyehtENR2xd10",0.720252
7967,"y1pOgArL3WkjUMY",893.400372
7968,"30DJcibYZNtu7P4",69.626723
7968,"8wpoJymK68VLG8T",33.224526
7969,"E1sEKiP5caFPnNr",3.476021
7969,"3ieY5WTnWMDYW8D",7.715478
7970,"tRpKva2prh2ERQc",6.584974
7970,"Nf37CAcQpozrSuZ",2.768162
7971,"KrMTAR3ZvTfutUl",0.934849
7971,"HkFJQiFMzVGTynt",0.281651
7972,"f6ZmKKvsScZq6mo",548.522246
7972,"xCtdzyO3YOKyU1x",482.996437
7973,"FWMAHL0fIo28jLb",0.446784
7973,"Stv3H4GAY9knHPF",30.636751
7974,"yUB7VsOiJs4jZoO",327.183021
7974,"pIIjtu9ChM1jwgX",416.539573
7975,"HOWKs64LHQ7zg05",79.540489
7975,"JT7vYWhozUee1ca",1.097603
7976,"hH8CiAo5CF3O9Ga",53.663730
7976,"hkaugaLG61tx2qL",84.333490
7977,"QJeBjfROf8l2Kuh",93.136195
7977,"sWfztvyY2gX26bT",8.944112
7978,"DXjyw9TUkTpl4ma",6.380301
7978,"0iKZvu0upucLIQD",0.710230
7979,"au2fudX0ERp46a1",6.239118
7979,"OAShDzLWLY2ch2l",52.519449
7980,"BpaeKNtZystrCJh",3.280122
7980,"DF9p1iT9Jtyun3J",3.817896
7981,"gMz3EGeBAS1qvBi",472.849262
7981,"PTWzArnBRbPKhRV",33.709972
7982,"9Cxc8DPzK7vdUD3",720.222243
7982,"5sOKinR1RPQEhAD",513.360094
7983,"KlTVClEc7hIxVmq",0.773401
7983,"bjy1yTRJp9IAMrl",149.894282
7984,"9QEhd0b0ij9K3x5",50.106427
7984,"mSDHAZZHWVlQDJz",0.200642
7985,"dNpwc6UVIgCGwVH",8.925680
7985,"CJgLeajUpTpAiMZ",545.851794
7986,"D36Qq3nhKa9M0tA",72.197570
7986,"eg7iTcspCNKYyLn",6.913654
7987,"smS0dTPDH4W2OhM",958.832876
7987,"DDdx1zP4ecBjOGv",63.060879
7988,"oE4VPHc0D3kpCsR",2.787417
7988,"ZN2i44FefazJWyo",0.932285
7989,"nTbSs2rDuIAcDMs",0.009480
7989,"Rn8NtgIMdrjGyRw",410.466267
7990,"uX8tNF0Yr5fdBGr",0.887523
7990,"13dG99n1ZsYVqaF",65.105161
7991,"KNw5IMgWICmYt4O",3.825684
7991,"0bzLVDbEWwkEMKN",9.863768
7992,"Lxq64LEtJQsMvpk",719.939925
7992,"d4OKaZAA94ib7qi",310.386025
7993,"ls8spnEXTTqyogm",0.287719
7993,"RZUQnDUD3yxYbgY",0.951939
7994,"40S8I4V41dj28pC",523.393731
7994,"VoL5Dv87VaDbo5P",0.300606
7995,"DJfWhA1V04id5Pz",0.714803
7995,"dcVjhojwxgMeV3Z",4.756008
7996,"2re91noAYL8bIEe",1.945874
7996,"jSyfM6fQYbTvV8x",49.971379
7997,"aysVRyPHuijbur5",9.830483
7997,"2aq4Lpk6duGcu01",0.472085
7998,"ZtXrE0huZnCGvHQ",374.146581
7998,"l1pJiHGTDnlw3km",61.115101
7999,"rRyO2AvAIIQFvQB",31.997854
7999,"4zWfmYuMpW1dMNk",408.517121
8000,"rTWr7iqhle7vnFC",412.473827
8000,"u7x0h7PKEhPC0pt",80.282585
8001,"nqKlioR0qpYb0iE",8.028470
8001,"sOed1jeUr3OzzAl",188.427125
8002,"GfppGiJk8ZU2LRI",6.468544
8002,"cZh55I2PNNBcjbQ",134.113722
8003,"2a6pGIF06T0qWMQ",947.749881
8003,"cfomo8Xw2HElTM1",1.887402
8004,"bq8B6nuyJDoWXfQ",5.862595
8004,"odaaJHs2DLUgQaV",0.782395
8005,"iTrUUeT7Hv5s5VO",95.603613
8005,"wEoMD5XnwIER7Vy",9.591702
8006,"B29lLmeu5E65f7Z",17.964426
8006,"7i72t7Db9uDp3UI",16.923490
8007,"5Q4bXFdGNni343O",24.674395
8007,"ZVndexvJngvqE4t",0.817598
8008,"tVGcngKknDlNB1I",0.168336
8008,"GexJ15Dj3sUXVDK",7.599907
8009,"Ur6rEVgGFp95j1F",2.872110
8009,"avrzX8yDSBnCVfx",57.067764
8010,"pnnWtSVkQKh6EoT",0.782917
8010,"zg4TceiD2vQi1S6",8.989789
8011,"hHkUUqBhDsbfpHo",0.578363
8011,"Vy2eRoNKnJnk7WK",51.539026
8012,"ba1LJQlKUyRQQPv",818.073035
8012,"8zxMpJyMAcFxOrl",6.568665
8013,"nwnUR4LXmJm0pFn",2.954892
8013,"ZsDE6Ck8xdj7w4e",98.602549
8014,"nqu0rimknhGwpKM",265.942775
8014,"g8R161ZbbGc085G",0.419936
8015,"VsOqqsJ5dz5LNFX",0.248837
8015,"2IwBfjxYjEjeIpL",7.514813
8016,"YujHyF3uD4rdZNR",0.521519
8016,"Bcqxfx96E1Rga2r",1.966212
8017,"4vvoXYiaB8yiLOc",2.582410
8017,"7eXbIEcolvhkvXR",7.080532
8018,"c02m6M52theUQW4",7.431147
8018,"Dtru9VbBUDynekH",11.636917
8019,"1L6v71YbTilBkq1",247.262390
8019,"IkaxaFGjSyq5Gm4",681.879049
8020,"K4GzU4wlD9iO52x",58.894648
8020,"DRgVQPu07bFhfos",23.365223
8021,"jo1iiX2wenAocvL",0.667977
8021,"UuEZY6puI1BC0Z5",58.568372
8022,"8l4VkN4sK465rx5",85.409266
8022,"6T6HPAmk1eGjnrB",0.539924
8023,"tw2yI0twKffnarK",51.070803
8023,"FzoZrgsVrym1Pae",0.759765
8024,"UBx0g4Lz5sCqGsQ",86.767934
8024,"yW2X5ksfssiWrw0",33.232043
8025,"vJwFAYpp2kGtRW5",14.618899
8025,"LRUJV6uZf74cysa",282.081817
8026,"xpyXtHN3ks4BpuV",5.395093
8026,"gTFza3qwR2qyWC4",0.326327
8027,"BidVTCCQ0hVCkdA",0.574573
8027,"nYNwoOL43AbyL8D",2.212982
8028,"FdvaHTHlZejzKSN",843.509400
8028,"zEchia9ir9tSZzM",0.122445
8029,"bOuzvFarXx8McLp",0.550760
8029,"2L38XUcnnvMLbWJ",3.915705
8030,"EQoO3XzT6FoOJZz",62.967002
8030,"xczsVAXbg2jNBxN",60.820211
8031,"ESr8jfGU75QmrZV",181.388246
8031,"MZtIHqGBXcS0LZh",0.119991
8032,"TGqO1RV5ANVK00O",156.605428
8032,"D9O5awMBkZl2rUx",6.622202
8033,"tA1vGOWIefVPVMl",166.369952
8033,"SPoGSIHfbV1zAB8",9.704213
8034,"9JrN20PayiHyNR5",8.938372
8034,"BMCt6fMD5Sc3jNX",67.690728
8035,"DsiaNc0LRGj9mnE",80.650385
8035,"mBQUenX9VVRUifo",99.489125
8036,"ErFoh6xA6wgD7gE",0.326474
8036,"Kv1LQuT31vuBz7l",8.543923
8037,"RqYBjas1N40YOTb",49.015542
8037,"TTTWS1uv6a7ZGt2",0.109478
8038,"Rr5sLcEe6tioBGF",0.042195
8038,"9r3I144Na2ZjDrX",0.499658
8039,"4aHRv4CFktTtwQE",0.140805
8039,"Z8YrFakC2Zp3maL",2.107829
8040,"IwBYIyLUtUyrbdP",8.353163
8040,"CXByqKemMFsQ0tW",9.430931
8041,"oulwFcnRNMLUnIe",915.332104
8041,"OmlIKfegneztCKd",611.198678
8042,"PiDpPtma7wvOJ21",4.318789
8042,"hrS6nFzFHVeIxqF",75.286164
8043,"wp2sBepP7XVZ5Zw",0.022520
8043,"HJfiCVyBXCm3bx2",55.983665
8044,"pkMaUeeYqzhrFV8",2.639139
8044,"sHsIy38OUcxwJzQ",330.237073
8045,"NtejXEMlsXAq4dG",29.280618
8045,"RzZ8zbH06ThKo14",320.971209
8046,"MWMyaSsBqR8fWdZ",852.519301
8046,"cf4RKyk9hnjz0x7",0.355906
8047,"xBWk7qO8t2Itsh2",884.032979
8047,"G702QoodPSPyLR6",5.387598
8048,"qGX9agA0JYSYas3",957.705723
8048,"8IDmfGVf8cJ6jw1",232.039757
8049,"fXWPy5fhuph8xRw",0.270760
8049,"zqHBjlgQ7Tl4r2m",13.067097
8050,"MceXpoMBvR5BfJU",0.379572
8050,"71PbSObrwcmWQJn",760.286812
8051,"UsaE8K8MMjYlZNO",0.724297
8051,"XUAKFIAvGhPlAyk",0.055482
8052,"EAJEK2YOLuI1b1i",0.896398
8052,"0NF8UpMkhqY3iAO",3.218949
8053,"932yucdf3ccPVVd",7.422141
8053,"p7H1Oh4FrFbuVjK",397.122196
8054,"BWMt2WsAzNl4Jr3",17.924599
8054,"dR2ZKosRPMrGQX6",0.118559
8055,"4C5S0gvMONXzj8J",758.132256
8055,"jxZyUaY8aRpMI5L",40.637176
8056,"QlEiSoHLrSVMefL",7.675586
8056,"cqfp2qLibZAF36o",92.544265
8057,"JSKnpRyWiov9Dge",7.239174
8057,"cQD6qWWawr9sbX3",6.180987
8058,"U0dLjPXldQBuVnQ",757.117584
8058,"V3zeVgZGvu3yosh",4.018977
8059,"KkGQCrG06eDxEQz",82.625516
8059,"Ntxrkgo4EPDKjp5",80.150859
8060,"R7ijWbUQQHCE4xy",9.254085
8060,"TNczCZ53pNFexOn",776.295015
8061,"FDD6piRnZfupAsA",934.988561
8061,"L6z04fQzEgq2bf9",208.229944
8062,"9FRN5YFfHFO6U8C",0.047062
8062,"6KFaZD3BctgZcgn",88.722694
8063,"9Oi15HmtIe9PfQI",0.711124
8063,"EhHx8FwhMOplPol",0.152344
8064,"pVMFDMM6UiiL7dq",356.544753
8064,"eXkVSn6dH2Ila1B",8.854384
8065,"wwWLoxkvYCVswTE",1.465252
8065,"IGdqOq4UrOPRFes",756.914548
8066,"MjVnxGeGLv4CFQf",6.315506
8066,"Vc0hjSNmMTyMHLq",23.858089
8067,"DtGMZmhLzwhmTBm",0.349468
8067,"08eFDkAjWFoba5Q",12.575298
8068,"uTyI3E4n6JaI3dP",5.558999
8068,"3C5g5u39274E80k",273.321412
8069,"Z0Ao7FYjCg8ZhsM",6.119767
8069,"oxBZEK1ETcYKD0q",11.920435
8070,"IGa9rKVMIzCb2V5",528.357132
8070,"Rrvyr9L9JCYipzH",77.344220
8071,"Nm6FVxEYZtGP1oG",0.611913
8071,"14NbQTSX3JrLkCw",483.620148
8072,"NUZyu3NkWpExpxU",17.406078
8072,"lGBp2aoQyz2c2Jf",21.002264
8073,"gqi85BDyEecxThv",254.454295
8073,"xmI3D9M3N7xmm3z",0.303331
8074,"HzOsFRzgKSJ9kcf",765.863035
8074,"IvsyFCT8tAFrs0P",43.607012
8075,"1GoddSTbRHWsmlM",7.106546
8075,"zQMd5YE40ak6cpr",708.107316
8076,"IE97SrU5DdQYPAo",9.109120
8076,"ukKpKwt39zFaprq",579.434555
8077,"TvcFkMJofyDkZEv",90.185996
8077,"WPdmsvJYvNoXgg9",8.650783
8078,"f7QszMkEC0KWkXG",636.338791
8078,"ejlM3o4yU4GN10z",7.051707
8079,"AgCr6XBPl4Q1bL1",1.634173
8079,"AifEXFnMd4BWMTK",876.076847
8080,"klRv4mzpXfaiNFG",7.735043
8080,"qZ9RmQC5wI0n9bR",97.605610
8081,"XrxErIt9mnEWIUe",8.542098
8081,"bcMUR7Oaq91SUZw",97.124821
8082,"kwuLiLLAHBvfazm",0.089212
8082,"gx7o2lLWFhP6hLV",9.149606
8083,"mvoXLNRQQIWfL0a",0.791250
8083,"VYwj9fNnoStcsQE",0.536674
8084,"1GQOe4mAjQ0Vy6Y",4.519549
8084,"KYiAIzS74FzhRwl",33.001551
8085,"2vwOticMdaRupN6",9.830629
8085,"mDfXmz8OUvdlxk6",197.361244
8086,"OKALrARJavVSX52",19.826237
8086,"vdJln4pFhZgGpgB",34.508241
8087,"gM7EHJ3yyQzWlA9",6.552942
8087,"MdugCHdMWMOPQZR",0.148787
8088,"EF1jQ3mDs7mY5PJ",9.043802
8088,"erYfYk3YIaoMebf",570.122370
8089,"RGcuPi8vswlQeKr",0.870838
8089,"eobNrZFFs61nDQL",0.386686
8090,"je2iHmQCT3JGGM4",69.249629
8090,"u8Gm7bGzsHvv844",0.725255
8091,"1lreemxscFx8ZdP",4.193100
8091,"VFV9HsqODYVE44e",0.482540
8092,"SoQS4a4ZqAPYifR",2.489113
8092,"hgDjt2cXlKqIh9z",0.492098
8093,"XFKP7kPJX8yNUGv",0.023959
8093,"qjSvIv3VfEA2sV7",34.818419
8094,"nCZpqx63mkuKXNy",295.509072
8094,"NnjsoxkXDWBZ0WI",875.345433
8095,"iOgltBeoPSWNV7x",0.544482
8095,"wEenp0wYtB2KsWb",0.660645
8096,"7vbaOY8oaSEHSAT",0.375177
8096,"RWC4oqGIUEVrT5a",0.332189
8097,"f0OJAUlN1CY8CcE",8.985617
8097,"o8hGXVy0kqgS6we",4.005686
8098,"2muOvo65px7fBFm",484.827278
8098,"Yolebef6O0t8CgG",0.538700
8099,"qABSSLZcAcZA8p0",94.450129
8099,"p2YN4o3gtT6FM5K",2.850252
8100,"LqBn7diBBv8jvxx",5.902063
8100,"Q70Jc7BVQGlDQgT",9.893566
8101,"V6vuRwa8F1BOkpE",56.633853
8101,"RpCOYQGBvKuIJAa",0.231349
8102,"QBdb1JVkQ6Vm2hr",646.336528
8102,"GK0mpXVxCGijCUb",0.760020
8103,"i7Jt9Mc2FMYbJm9",25.807209
8103,"XrNC9SEcNTpoNMU",0.504859
8104,"DvoxuvM8V02Sl7J",1.582992
8104,"GGjfV7fmHMmveIX",2.860968
8105,"yged7wOTheaxDMB",771.093687
8105,"SnEd2gpULpeaBTT",27.892411
8106,"zG0WKL2CjvCgsva",5.531320
8106,"zEmiaNwAZSaJrty",0.246363
8107,"ZBW6pgzD8ZnI4hW",594.122196
8107,"7TtkSwH5mHRnAr6",121.977597
8108,"8AV1uwLY9m1JM1I",81.164259
8108,"ckQ5nwT7eFiVBS0",0.711806
8109,"7xtHocVh0E9VQrh",29.887548
8109,"uWARZRAky02r2TO",7.074012
8110,"9vduYIf7ICiTgG9",695.595414
8110,"XDEdryg1HU7dDnK",222.681274
8111,"4BiR3asH1ntOXxn",0.573356
8111,"CLaSZPsQHlsBX6r",219.590858
8112,"V5g1BDVq4YtysaW",20.625009
8112,"AGTny8rB6VfqDE8",93.798174
8113,"Y0wAb7TZOsDndGU",1.546019
8113,"QGKBs3jGuLRwyDW",0.901201
8114,"x83c6pNPYpLPokT",41.194180
8114,"BKTZt4X5dAJSc2o",10.349527
8115,"YF3FHa6Xg0SqflH",20.569188
8115,"6LoXPVasfn4nXf7",58.463881
8116,"uP2DHVxsah3hunC",49.661300
8116,"YKizjA5Y2oXEKFE",0.179068
8117,"JGZk0NwG8isOiZE",9.561944
8117,"lqhc2k4cQ2LKGaK",0.511325
8118,"sZa93HF6emn3smq",0.113312
8118,"wLBv1tWjE7u9TCK",798.363351
8119,"mShWunlDwRZ4MGZ",59.272599
8119,"p5EKEV8EuVaEVMf",83.229213
8120,"yLPB6ya7q4JpxSY",4.306282
8120,"DfxufuFFrfxviDL",0.299743
8121,"R9n7RABDN2Pe9LQ",6.850369
8121,"d4CQZSOtkhlrbWr",0.449901
8122,"gU74Qtt98Pf4cza",0.208495
8122,"0sSyiEMgniFTi38",0.819836
8123,"44oNJm9DUjvcr87",460.325744
8123,"lBlevXXOjK6Evix",1.724704
8124,"Xex6gjkqFT4B8na",0.431748
8124,"pbwrauV0MMmx917",163.471506
8125,"1HZcmnOF1NKfapi",149.090308
8125,"XCyg78tQakbRVC4",0.162256
8126,"aZPn6A4Of3zSH9H",809.249155
8126,"xRmYOXrpnq7vxyi",0.133258
8127,"Ph5yEuqfq3L6IG3",533.852627
8127,"4LwVsirUrEfnvRE",244.434861
8128,"NbqH3NYtiZaE6FA",0.065380
8128,"2m18hGAkB957wuj",4.275997
8129,"8wq4hO1YyXHFJ9w",5.737155
8129,"bEl11z2hhPkgwJF",93.494309
8130,"PQfHoczevaI7vwi",0.284368
8130,"ztYDMZaysjLZcll",22.354088
8131,"kRVyTXGnAMrMcCn",511.918981
8131,"lZCGgPNGP5zRH9A",71.890386
8132,"krnpBIK1sBsZxbR",67.305838
8132,"1XufPDYMDGum4Is",2.916942
8133,"nhUkiaLZmtDBXHd",0.112500
8133,"jO6K5LKCz09dkeb",946.312922
8134,"T2V6sH8hbBlvoyT",6.218382
8134,"4ibfRR7btxIel5I",63.307501
8135,"Z9KRitU6UQiNltO",82.982050
8135,"lBCOJ2sLUrc0RZK",16.248914
8136,"CFBgoHOYIwtRQ4i",834.894831
8136,"yUl28dVkikAGD0W",6.209663
8137,"LUHoru5xgHWXHO7",26.044047
8137,"ZoCI4cF6y5xbyOs",45.018234
8138,"FPDiBJ4v3ECLad2",90.934730
8138,"EcGIM6VaU8yl9zh",8.598694
8139,"wgG9YWv7QNyX41r",0.481510
8139,"f4JPXmCJZ8QaukS",35.716106
8140,"mtvqvbDBSpUVu6c",317.202666
8140,"vKHZxR5PUy89wnm",2.827055
8141,"vwbiKg0TDtzoD7S",7.053865
8141,"H6uJCHMz7hbUVRf",11.494020
8142,"SVsArgRI45pswMm",0.639385
8142,"AFesEPsIUqe7rre",1.737986
8143,"UlDSRdEEJ3iONSX",3.123247
8143,"MSYjlbgHwqZ3zDE",44.826588
8144,"835ppTKjTgRJHZp",388.068424
8144,"DMGC3t9GmBEBkXA",9.512064
8145,"fAmBLHHraiA9CCT",400.665711
8145,"RHM3dwVed4m8FaS",0.758266
8146,"FaTwL7npfVAKWTS",1.354978
8146,"tT1pafltbwJnXQp",74.992322
8147,"92fUyyHprKKP5Xh",96.138068
8147,"QorSOiGB6ESSTFp",0.872326
8148,"D8CyMxdEn4vXibu",4.422053
8148,"N1c0zj8YbE8wP3L",0.243167
8149,"8qBHwkh12Cz6Q05",0.790939
8149,"bUrXGqJlgLMVaU7",729.979127
8150,"Vlv2wQlSU1zr4zc",380.783276
8150,"dRhIL19Q2rswuUu",34.539285
8151,"6zmrZFi8SS8Qk9V",0.108347
8151,"cz5npFXVuSTUohg",637.167732
8152,"0HT9hduYcv2SqFy",31.157108
8152,"ZhLrvwlGdhTGtVv",88.278743
8153,"w1yuyqO2j8f5H8A",913.439127
8153,"MoRxpyWSfgjp0JZ",937.353457
8154,"FhhgXqMUVhxCvOd",11.936002
8154,"84Gzv8brJaXgAfM",0.638809
8155,"PJXAoSVA4XJRn0u",47.218120
8155,"x1C296Ol09NirS4",758.283610
8156,"cCJ3vhuCUA9Z1MO",75.442368
8156,"rRRckxwWhwaqZM0",9.280090
8157,"j5tvhkkYZEBhSBK",669.771344
8157,"iv4vUtCJ4BbDCVG",67.550183
8158,"sCgpz2yNWYw9W1q",880.884314
8158,"A40QmNoTyNaBcxz",352.098695
8159,"EpUX7XJyYgrVTJ0",0.427667
8159,"xY3nYYcZS20cWM8",80.423689
8160,"3UeX1eTDLnuF8KE",16.473446
8160,"IfdH9JSmTa7rrze",8.885919
8161,"xU5F8NQPtg1impm",501.140954
8161,"m91jUE24OuHlRrW",0.670341
8162,"ty46AqTi5uQuHEx",2.793752
8162,"pGYQ4WcADxsdFPN",8.272624
8163,"kqyfSqMYdxhMqk0",3.986425
8163,"S2LFYVJSew6IV8O",9.155292
8164,"XBRinJgr9teHGzP",727.681530
8164,"uRxATMr13TcHZ7e",60.869951
